Subject,Threshold,Metric,Network,SubjIndex_Exp,SubjIndex_Ref,SubjectID_Exp,SubjectID_Ref,Value
allsubs,0.99,FN_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,1094.0
allsubs,0.99,FN_cort,PON,1,1,PFM3T7T01,PFM3T7T01,1533.0
allsubs,0.99,FN_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,1572.0
allsubs,0.99,TPR_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.318280086476099
allsubs,0.99,TPR_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.70216306156406
allsubs,0.99,TPR_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.597025016903313
allsubs,0.99,TPR_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.129958960328317
allsubs,0.99,TPR_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.192613185067514
allsubs,0.99,TPR_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.273904996915484
allsubs,0.99,TPR_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.765577027271085
allsubs,0.99,TPR_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.0425675675675676
allsubs,0.99,TPR_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.286099865047233
allsubs,0.99,TPR_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.0291184682887914
allsubs,0.99,TPR_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.0275590551181102
allsubs,0.99,TPR_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.0170835875533862
allsubs,0.99,TPR_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.416221985058698
allsubs,0.99,TPR_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.119977037887486
allsubs,0.99,TPR_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.170010559662091
allsubs,0.99,TNR_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.99637865560036
allsubs,0.99,TNR_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.997547892720307
allsubs,0.99,TNR_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.976892169867543
allsubs,0.99,TNR_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.999712103182219
allsubs,0.99,TNR_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.998787218335853
allsubs,0.99,TNR_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.998459967815058
allsubs,0.99,TNR_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.939433874709977
allsubs,0.99,TNR_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,1.0
allsubs,0.99,TNR_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.997377117977233
allsubs,0.99,TNR_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.999852935769697
allsubs,0.99,TNR_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.999728371587668
allsubs,0.99,TNR_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,1.0
allsubs,0.99,TNR_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.995985261913866
allsubs,0.99,TNR_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.999774579504075
allsubs,0.99,TNR_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.999287179665496
allsubs,0.99,FPR_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.0036213443996398
allsubs,0.99,FPR_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.0024521072796934
allsubs,0.99,FPR_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.0231078301324567
allsubs,0.99,FPR_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.0002878968177805
allsubs,0.99,FPR_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.0012127816641473
allsubs,0.99,FPR_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.0015400321849422
allsubs,0.99,FPR_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.0605661252900232
allsubs,0.99,FPR_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.0
allsubs,0.99,FPR_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.0026228820227666
allsubs,0.99,FPR_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.0001470642303025
allsubs,0.99,FPR_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.0002716284123319
allsubs,0.99,FPR_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.0
allsubs,0.99,FPR_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.0040147380861343
allsubs,0.99,FPR_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.000225420495925
allsubs,0.99,FPR_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.0007128203345039
allsubs,0.99,FNR_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.681719913523901
allsubs,0.99,FNR_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.29783693843594
allsubs,0.99,FNR_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.402974983096687
allsubs,0.99,FNR_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.870041039671683
allsubs,0.99,FNR_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.807386814932486
allsubs,0.99,FNR_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.726095003084516
allsubs,0.99,FNR_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.234422972728915
allsubs,0.99,FNR_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.957432432432432
allsubs,0.99,FNR_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.713900134952766
allsubs,0.99,FNR_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.970881531711209
allsubs,0.99,FNR_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.97244094488189
allsubs,0.99,FNR_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.982916412446614
allsubs,0.99,FNR_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.583778014941302
allsubs,0.99,FNR_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.880022962112514
allsubs,0.99,FNR_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.829989440337909
allsubs,0.99,NPV_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.899676547006734
allsubs,0.99,NPV_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.960383622279602
allsubs,0.99,NPV_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.944604517148434
allsubs,0.99,NPV_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.891183465361781
allsubs,0.99,NPV_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.965459240884841
allsubs,0.99,NPV_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.98000985071078
allsubs,0.99,NPV_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.97499518397226
allsubs,0.99,NPV_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.952197820733394
allsubs,0.99,NPV_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.97293009927336
allsubs,0.99,NPV_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.917850754328529
allsubs,0.99,NPV_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.991680980768583
allsubs,0.99,NPV_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.945717366399353
allsubs,0.99,NPV_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.981267444050616
allsubs,0.99,NPV_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.97410035478966
allsubs,0.99,NPV_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.973378041965148
allsubs,0.99,PPV_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.934744268077601
allsubs,0.99,PPV_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.975346687211094
allsubs,0.99,PPV_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.786006765177141
allsubs,0.99,PPV_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.984455958549223
allsubs,0.99,PPV_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.875451263537906
allsubs,0.99,PPV_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.833020637898687
allsubs,0.99,PPV_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.565049320181285
allsubs,0.99,PPV_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,1.0
allsubs,0.99,PPV_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.809160305343511
allsubs,0.99,PPV_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.948051948051948
allsubs,0.99,PPV_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.466666666666667
allsubs,0.99,PPV_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,1.0
allsubs,0.99,PPV_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.771513353115727
allsubs,0.99,PPV_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.941441441441441
allsubs,0.99,PPV_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.887052341597796
allsubs,0.99,PPVcorr_Jeffreys_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.836050823426764
allsubs,0.99,PPVcorr_Jeffreys_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.917371304877224
allsubs,0.99,PPVcorr_Jeffreys_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.752733422480925
allsubs,0.99,PPVcorr_Jeffreys_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.77564858490566
allsubs,0.99,PPVcorr_Jeffreys_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.758128567882849
allsubs,0.99,PPVcorr_Jeffreys_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.755358941159545
allsubs,0.99,PPVcorr_Jeffreys_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.560578224114602
allsubs,0.99,PPVcorr_Jeffreys_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.649289099526066
allsubs,0.99,PPVcorr_Jeffreys_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.740999702469503
allsubs,0.99,PPVcorr_Jeffreys_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.605279218797681
allsubs,0.99,PPVcorr_Jeffreys_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.487623762376238
allsubs,0.99,PPVcorr_Jeffreys_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.572954663887441
allsubs,0.99,PPVcorr_Jeffreys_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.729055407209613
allsubs,0.99,PPVcorr_Jeffreys_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.747349823321555
allsubs,0.99,PPVcorr_Jeffreys_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.754344677769732
allsubs,0.99,PPVcorr_d1d2_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.914356254757593
allsubs,0.99,PPVcorr_d1d2_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.970430970319531
allsubs,0.99,PPVcorr_d1d2_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.785494355984364
allsubs,0.99,PPVcorr_d1d2_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.90403479774038
allsubs,0.99,PPVcorr_d1d2_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.774811585591376
allsubs,0.99,PPVcorr_d1d2_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.75296677869524
allsubs,0.99,PPVcorr_d1d2_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.575429242627366
allsubs,0.99,PPVcorr_d1d2_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.57602095487558
allsubs,0.99,PPVcorr_d1d2_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.757449407927068
allsubs,0.99,PPVcorr_d1d2_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.586554510116771
allsubs,0.99,PPVcorr_d1d2_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.155767265733005
allsubs,0.99,PPVcorr_d1d2_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.370753877422539
allsubs,0.99,PPVcorr_d1d2_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.750403572552844
allsubs,0.99,PPVcorr_d1d2_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.688061834196486
allsubs,0.99,PPVcorr_d1d2_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.736348678221607
allsubs,0.99,PPVcorr_bayes_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.85854625957015
allsubs,0.99,PPVcorr_bayes_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.958675453759723
allsubs,0.99,PPVcorr_bayes_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.784326332929732
allsubs,0.99,PPVcorr_bayes_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.75009387908374
allsubs,0.99,PPVcorr_bayes_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.753708327213982
allsubs,0.99,PPVcorr_bayes_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.766035281684416
allsubs,0.99,PPVcorr_bayes_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.593147682795941
allsubs,0.99,PPVcorr_bayes_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.482909090909091
allsubs,0.99,PPVcorr_bayes_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.752435561988532
allsubs,0.99,PPVcorr_bayes_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.380083805767809
allsubs,0.99,PPVcorr_bayes_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.283687943262411
allsubs,0.99,PPVcorr_bayes_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.268447261204165
allsubs,0.99,PPVcorr_bayes_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.751605317898164
allsubs,0.99,PPVcorr_bayes_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.711383424701709
allsubs,0.99,PPVcorr_bayes_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.742642249836494
allsubs,0.99,MCC_cort,DMN,1,1,PFM3T7T01,PFM3T7T01,0.512403946156595
allsubs,0.99,MCC_cort,Vis,1,1,PFM3T7T01,PFM3T7T01,0.809160520420108
allsubs,0.99,MCC_cort,FP,1,1,PFM3T7T01,PFM3T7T01,0.647541791528038
allsubs,0.99,MCC_cort,DAN,1,1,PFM3T7T01,PFM3T7T01,0.336964531294161
allsubs,0.99,MCC_cort,VAN,1,1,PFM3T7T01,PFM3T7T01,0.401186502480632
allsubs,0.99,MCC_cort,Sal,1,1,PFM3T7T01,PFM3T7T01,0.470575201593723
allsubs,0.99,MCC_cort,AMN,1,1,PFM3T7T01,PFM3T7T01,0.617039109767935
allsubs,0.99,MCC_cort,SMd,1,1,PFM3T7T01,PFM3T7T01,0.201327457322044
allsubs,0.99,MCC_cort,SMl,1,1,PFM3T7T01,PFM3T7T01,0.470855209542355
allsubs,0.99,MCC_cort,Aud,1,1,PFM3T7T01,PFM3T7T01,0.158386922016946
allsubs,0.99,MCC_cort,Tpole,1,1,PFM3T7T01,PFM3T7T01,0.111835270979934
allsubs,0.99,MCC_cort,MTL,1,1,PFM3T7T01,PFM3T7T01,0.127107220210502
allsubs,0.99,MCC_cort,PMN,1,1,PFM3T7T01,PFM3T7T01,0.55704730496947
allsubs,0.99,MCC_cort,PON,1,1,PFM3T7T01,PFM3T7T01,0.331115706193845
allsubs,0.99,MCC_cort,SCAN,1,1,PFM3T7T01,PFM3T7T01,0.381665978030496
allsubs,0.99,muI_cort,WholeBrainOrSingleVal,1,1,PFM3T7T01,PFM3T7T01,2.15327730041116
allsubs,0.99,VIn_cort,WholeBrainOrSingleVal,1,1,PFM3T7T01,PFM3T7T01,0.118129772339848
allsubs,0.99,MIn_cort,WholeBrainOrSingleVal,1,1,PFM3T7T01,PFM3T7T01,0.713157100320217
allsubs,0.99,DC_cort,DMN,1,2,PFM3T7T01,PFM3T7T02,0.378714053692558
allsubs,0.99,DC_cort,Vis,1,2,PFM3T7T01,PFM3T7T02,0.779787141991866
allsubs,0.99,DC_cort,FP,1,2,PFM3T7T01,PFM3T7T02,0.495853339153208
allsubs,0.99,DC_cort,DAN,1,2,PFM3T7T01,PFM3T7T02,0.271828389475448
allsubs,0.99,DC_cort,VAN,1,2,PFM3T7T01,PFM3T7T02,0.131118572185899
allsubs,0.99,DC_cort,Sal,1,2,PFM3T7T01,PFM3T7T02,0.209138301134621
allsubs,0.99,DC_cort,AMN,1,2,PFM3T7T01,PFM3T7T02,0.451200738916256
allsubs,0.99,DC_cort,SMd,1,2,PFM3T7T01,PFM3T7T02,0.058864751226349
allsubs,0.99,DC_cort,SMl,1,2,PFM3T7T01,PFM3T7T02,0.406649616368286
allsubs,0.99,DC_cort,Aud,1,2,PFM3T7T01,PFM3T7T02,0.0705252918287938
allsubs,0.99,DC_cort,Tpole,1,2,PFM3T7T01,PFM3T7T02,0.0579710144927536
allsubs,0.99,DC_cort,MTL,1,2,PFM3T7T01,PFM3T7T02,0.0301862556197816
allsubs,0.99,DC_cort,PMN,1,2,PFM3T7T01,PFM3T7T02,0.513035381750466
allsubs,0.99,DC_cort,PON,1,2,PFM3T7T01,PFM3T7T02,0.135355029585799
allsubs,0.99,DC_cort,SCAN,1,2,PFM3T7T01,PFM3T7T02,0.14909756735548
allsubs,0.99,cDC_cort,DMN,1,2,PFM3T7T01,PFM3T7T02,0.378714053692558
allsubs,0.99,cDC_cort,Vis,1,2,PFM3T7T01,PFM3T7T02,0.779787141991866
allsubs,0.99,cDC_cort,FP,1,2,PFM3T7T01,PFM3T7T02,0.495853339153208
allsubs,0.99,cDC_cort,DAN,1,2,PFM3T7T01,PFM3T7T02,0.271828389475448
allsubs,0.99,cDC_cort,VAN,1,2,PFM3T7T01,PFM3T7T02,0.131118572185899
allsubs,0.99,cDC_cort,Sal,1,2,PFM3T7T01,PFM3T7T02,0.209138301134621
allsubs,0.99,cDC_cort,AMN,1,2,PFM3T7T01,PFM3T7T02,0.451200738916256
allsubs,0.99,cDC_cort,SMd,1,2,PFM3T7T01,PFM3T7T02,0.058864751226349
allsubs,0.99,cDC_cort,SMl,1,2,PFM3T7T01,PFM3T7T02,0.406649616368286
allsubs,0.99,cDC_cort,Aud,1,2,PFM3T7T01,PFM3T7T02,0.0705252918287938
allsubs,0.99,cDC_cort,Tpole,1,2,PFM3T7T01,PFM3T7T02,0.0579710144927536
allsubs,0.99,cDC_cort,MTL,1,2,PFM3T7T01,PFM3T7T02,0.0301862556197816
allsubs,0.99,cDC_cort,PMN,1,2,PFM3T7T01,PFM3T7T02,0.513035381750466
allsubs,0.99,cDC_cort,PON,1,2,PFM3T7T01,PFM3T7T02,0.135355029585799
allsubs,0.99,cDC_cort,SCAN,1,2,PFM3T7T01,PFM3T7T02,0.14909756735548
allsubs,0.99,TP_cort,DMN,1,2,PFM3T7T01,PFM3T7T02,1982.0
allsubs,0.99,TP_cort,Vis,1,2,PFM3T7T01,PFM3T7T02,4506.0
