Metric,Network,ExpMin,N_Thr0,N_Thr099,N_paired,Mean_Thr0,SD_Thr0,Mean_Thr099,SD_Thr099,Mean_diff,SD_diff,t,df,p_t,W,p_w,Hedges_g,CI_low,CI_high
PPV_cort,FP,5,4,4,4,0.6878493152462305,0.13373920614593154,0.8447517565917757,0.1129504422221409,0.15690244134554523,0.03228071478954665,9.721125592693157,3,0.002312167060416055,0.0,0.125,3.8884502370772633,0.13144429199606344,0.18236059069502703
PPV_cort,FP,25,4,4,4,0.7546160638190073,0.19573091123169667,0.8442957182197988,0.16808682105396264,0.08967965440079148,0.03485717388109439,5.145549361328536,3,0.014225433732287797,0.0,0.125,2.0582197445314145,0.056656396464552006,0.11335089096703646
PPV_cort,FP,70,4,4,4,0.799001678439711,0.14685704106769512,0.8637089893616877,0.11990342808886109,0.06470731092197676,0.02705925695352623,4.782637677975442,3,0.0173786017612718,0.0,0.125,1.913055071190177,0.043877933917146006,0.08676653005365853
TPR_cort,FP,5,4,4,4,0.7923341723569645,0.0626737082099369,0.5754524511449395,0.10162675008089851,-0.216881721212025,0.04054590535895918,-10.69808254579285,3,0.00174605592147424,0.0,0.125,-4.27923301831714,-0.24702924897507772,-0.18135534294889324
TPR_cort,FP,25,4,4,4,0.8103469660142615,0.11950808376312544,0.6912942990171282,0.17085758270241133,-0.11905266699713324,0.053502442849675196,-4.45036378363632,3,0.021109766526431244,0.0,0.125,-1.7801455134545279,-0.15970251680088102,-0.06928003552775272
TPR_cort,FP,70,4,4,4,0.8786972489278002,0.056087132833306276,0.7948840320479282,0.0845711741487293,-0.083813216879872,0.030848169863757487,-5.433918268087692,3,0.01223384222774573,0.0,0.125,-2.1735673072350767,-0.10659771081437805,-0.05416254502750545
